date_time,leaf.wet.min,RH,DP,precip,soil.temp,SR,temp,wind,location,date,hour,Eto,res.wind,v.pressure,leaf.wet.mV,id,trial,hpi
10/17/2018 9:00,0,75,NA,0,9.5,NA,7,4.157353599,NY,10/17/2018,9,NA,NA,NA,NA,4329,NA,NA
10/17/2018 10:00,0,74,NA,0,9.5,NA,7.611111111,4.157353599,NY,10/17/2018,10,NA,NA,NA,NA,4330,NA,NA
10/17/2018 11:00,0,74,NA,0,9.555555556,NA,8.222222222,4.738489048,NY,10/17/2018,11,NA,NA,NA,NA,4331,NA,NA
10/17/2018 12:00,0,77,NA,0,9.611111111,NA,8,4.291461779,NY,10/17/2018,12,NA,NA,NA,NA,4332,NA,NA
10/17/2018 13:00,0,81,NA,0,9.833333333,NA,7.555555556,3.844434511,NY,10/17/2018,13,NA,NA,NA,NA,4333,NA,NA
10/17/2018 14:00,0,78,NA,0,10,NA,8.277777778,4.470272687,NY,10/17/2018,14,NA,NA,NA,NA,4334,NA,NA
10/17/2018 15:00,32,82,NA,0.762,10.11111111,NA,6.388888889,4.336164506,NY,10/17/2018,15,NA,NA,NA,NA,4335,NA,NA
10/17/2018 16:00,19,81,NA,0.762,10.16666667,NA,6.833333333,5.453732678,NY,10/17/2018,16,NA,NA,NA,NA,4336,NA,NA
10/17/2018 17:00,0,77,NA,0,10.27777778,NA,6.111111111,5.364327224,NY,10/17/2018,17,NA,NA,NA,NA,4337,NA,NA
10/17/2018 18:00,0,80,NA,0.254,10.11111111,NA,4.833333333,5.185516316,NY,10/17/2018,18,NA,NA,NA,NA,4338,NA,NA
10/17/2018 19:00,21,82,NA,0.254,10,NA,4.222222222,4.023245418,NY,10/17/2018,19,NA,NA,NA,NA,4339,NA,NA
10/17/2018 20:00,33,82,NA,0.508,9.833333333,NA,3.555555556,4.112650872,NY,10/17/2018,20,NA,NA,NA,NA,4340,NA,NA
10/17/2018 21:00,0,81,NA,0,9.555555556,NA,3.444444444,4.55967814,NY,10/17/2018,21,NA,NA,NA,NA,4341,NA,NA
10/17/2018 22:00,0,79,NA,0.254,9.277777778,NA,3.666666667,4.380867233,NY,10/17/2018,22,NA,NA,NA,NA,4342,NA,NA
10/17/2018 23:00,0,76,NA,0,9.055555556,NA,3.833333333,5.364327224,NY,10/17/2018,23,NA,NA,NA,NA,4343,NA,NA
10/18/2018 0:00,0,75,NA,0,8.944444444,NA,3,4.962002682,NY,10/18/2018,0,NA,NA,NA,NA,4344,NA,NA
10/18/2018 1:00,0,77,NA,0,8.722222222,NA,2.944444444,3.755029057,NY,10/18/2018,1,NA,NA,NA,NA,4345,NA,NA
10/18/2018 2:00,51,84,NA,0,8.555555556,NA,0.944444444,4.962002682,NY,10/18/2018,2,NA,NA,NA,NA,4346,NA,NA
10/18/2018 3:00,49,84,NA,0,8.388888889,NA,1.222222222,4.023245418,NY,10/18/2018,3,NA,NA,NA,NA,4347,NA,NA
10/18/2018 4:00,0,84,NA,0,8.222222222,NA,0.888888889,4.649083594,NY,10/18/2018,4,NA,NA,NA,NA,4348,NA,NA
10/18/2018 5:00,0,84,NA,0,8.055555556,NA,0.444444444,3.844434511,NY,10/18/2018,5,NA,NA,NA,NA,4349,NA,NA
10/18/2018 6:00,0,82,NA,0,7.944444444,NA,0.444444444,2.950379973,NY,10/18/2018,6,NA,NA,NA,NA,4350,NA,NA
10/18/2018 7:00,0,76,NA,0,7.666666667,NA,0.166666667,3.218596334,NY,10/18/2018,7,NA,NA,NA,NA,4351,NA,NA
10/18/2018 8:00,0,72,NA,0,7.5,NA,0,3.084488154,NY,10/18/2018,8,NA,NA,NA,NA,4352,NA,NA
10/18/2018 9:00,0,72,NA,0,7.277777778,NA,0.611111111,3.620920876,NY,10/18/2018,9,NA,NA,NA,NA,4353,NA,NA
10/18/2018 10:00,0,64,NA,0,7.111111111,NA,1.555555556,4.917299955,NY,10/18/2018,10,NA,NA,NA,NA,4354,NA,NA
10/18/2018 11:00,0,56,NA,0,7.222222222,NA,2.222222222,6.526598122,NY,10/18/2018,11,NA,NA,NA,NA,4355,NA,NA
10/18/2018 12:00,0,57,NA,0,7.444444444,NA,2.888888889,6.303084488,NY,10/18/2018,12,NA,NA,NA,NA,4356,NA,NA
10/18/2018 13:00,0,55,NA,0,7.777777778,NA,3.777777778,5.632543585,NY,10/18/2018,13,NA,NA,NA,NA,4357,NA,NA
10/18/2018 14:00,0,56,NA,0,8.111111111,NA,3.5,5.632543585,NY,10/18/2018,14,NA,NA,NA,NA,4358,NA,NA
10/18/2018 15:00,0,58,NA,0,8.444444444,NA,4,5.096110863,NY,10/18/2018,15,NA,NA,NA,NA,4359,NA,NA
10/18/2018 16:00,0,57,NA,0,8.611111111,NA,4.666666667,4.738489048,NY,10/18/2018,16,NA,NA,NA,NA,4360,NA,NA
10/18/2018 17:00,0,57,NA,0,8.722222222,NA,4.722222222,4.55967814,NY,10/18/2018,17,NA,NA,NA,NA,4361,NA,NA
10/18/2018 18:00,0,59,NA,0,8.777777778,NA,4.333333333,4.202056325,NY,10/18/2018,18,NA,NA,NA,NA,4362,NA,NA
10/18/2018 19:00,0,66,NA,0,8.5,NA,2.722222222,1.385784533,NY,10/18/2018,19,NA,NA,NA,NA,4363,NA,NA
10/18/2018 20:00,0,81,NA,0,8.277777778,NA,-0.111111111,0,NY,10/18/2018,20,NA,NA,NA,NA,4364,NA,NA
10/18/2018 21:00,0,85,NA,0,8.111111111,NA,-1.111111111,0,NY,10/18/2018,21,NA,NA,NA,NA,4365,NA,NA
10/18/2018 22:00,0,85,NA,0,7.888888889,NA,-1.722222222,0,NY,10/18/2018,22,NA,NA,NA,NA,4366,NA,NA
10/18/2018 23:00,0,84,NA,0,7.611111111,NA,-2,0,NY,10/18/2018,23,NA,NA,NA,NA,4367,NA,NA
10/19/2018 0:00,0,84,NA,0,7.388888889,NA,-2,0.044702727,NY,10/19/2018,0,NA,NA,NA,NA,4368,NA,NA
10/19/2018 1:00,0,83,NA,0,7.111111111,NA,-2.222222222,0.178810907,NY,10/19/2018,1,NA,NA,NA,NA,4369,NA,NA
10/19/2018 2:00,0,83,NA,0,6.944444444,NA,-2.055555556,0.089405454,NY,10/19/2018,2,NA,NA,NA,NA,4370,NA,NA
10/19/2018 3:00,0,83,NA,0,6.722222222,NA,-2.444444444,0,NY,10/19/2018,3,NA,NA,NA,NA,4371,NA,NA
10/19/2018 4:00,0,83,NA,0,6.5,NA,-2.388888889,0,NY,10/19/2018,4,NA,NA,NA,NA,4372,NA,NA
10/19/2018 5:00,0,82,NA,0,6.333333333,NA,-2.555555556,0,NY,10/19/2018,5,NA,NA,NA,NA,4373,NA,NA
10/19/2018 6:00,0,82,NA,0,6.222222222,NA,-2.166666667,0,NY,10/19/2018,6,NA,NA,NA,NA,4374,NA,NA
10/19/2018 7:00,0,82,NA,0,6,NA,-1.944444444,0.089405454,NY,10/19/2018,7,NA,NA,NA,NA,4375,NA,NA
10/19/2018 8:00,0,81,NA,0,5.944444444,NA,-1.5,0.089405454,NY,10/19/2018,8,NA,NA,NA,NA,4376,NA,NA
10/19/2018 9:00,33,78,NA,0,5.777777778,NA,2.833333333,0.357621815,NY,10/19/2018,9,NA,NA,NA,NA,4377,NA,NA
10/19/2018 10:00,42,74,NA,0,5.888888889,NA,7.277777778,2.503352705,NY,10/19/2018,10,NA,NA,NA,NA,4378,NA,NA
10/19/2018 11:00,0,63,NA,0,6.222222222,NA,9.833333333,3.084488154,NY,10/19/2018,11,NA,NA,NA,NA,4379,NA,NA
10/19/2018 12:00,0,55,NA,0,6.833333333,NA,11.61111111,4.514975414,NY,10/19/2018,12,NA,NA,NA,NA,4380,NA,NA
10/19/2018 13:00,0,51,NA,0,7.5,NA,14.05555556,3.978542691,NY,10/19/2018,13,NA,NA,NA,NA,4381,NA,NA
10/19/2018 14:00,0,47,NA,0,8.222222222,NA,15,3.978542691,NY,10/19/2018,14,NA,NA,NA,NA,4382,NA,NA
10/19/2018 15:00,0,45,NA,0,8.944444444,NA,16.16666667,3.71032633,NY,10/19/2018,15,NA,NA,NA,NA,4383,NA,NA
10/19/2018 16:00,0,39,NA,0,9.5,NA,16.5,4.470272687,NY,10/19/2018,16,NA,NA,NA,NA,4384,NA,NA
10/19/2018 17:00,0,42,NA,0,9.777777778,NA,15.38888889,3.308001788,NY,10/19/2018,17,NA,NA,NA,NA,4385,NA,NA
10/19/2018 18:00,0,48,NA,0,9.888888889,NA,13.05555556,2.950379973,NY,10/19/2018,18,NA,NA,NA,NA,4386,NA,NA
10/19/2018 19:00,0,51,NA,0,9.888888889,NA,11.66666667,2.816271793,NY,10/19/2018,19,NA,NA,NA,NA,4387,NA,NA
10/19/2018 20:00,0,55,NA,0,9.666666667,NA,10.83333333,3.084488154,NY,10/19/2018,20,NA,NA,NA,NA,4388,NA,NA
10/19/2018 21:00,0,57,NA,0,9.5,NA,10.44444444,2.726866339,NY,10/19/2018,21,NA,NA,NA,NA,4389,NA,NA
10/19/2018 22:00,0,58,NA,0,9.444444444,NA,10.33333333,2.27983907,NY,10/19/2018,22,NA,NA,NA,NA,4390,NA,NA
10/19/2018 23:00,0,56,NA,0,9.333333333,NA,10.66666667,3.039785427,NY,10/19/2018,23,NA,NA,NA,NA,4391,NA,NA
10/20/2018 0:00,0,56,NA,0,9.277777778,NA,10.77777778,3.844434511,NY,10/20/2018,0,NA,NA,NA,NA,4392,NA,NA
10/20/2018 1:00,0,58,NA,0,9.166666667,NA,10.88888889,3.71032633,NY,10/20/2018,1,NA,NA,NA,NA,4393,NA,NA
10/20/2018 2:00,0,59,NA,0,9.222222222,NA,10.88888889,4.291461779,NY,10/20/2018,2,NA,NA,NA,NA,4394,NA,NA
10/20/2018 3:00,0,60,NA,0,9.111111111,NA,10.88888889,3.889137237,NY,10/20/2018,3,NA,NA,NA,NA,4395,NA,NA
10/20/2018 4:00,0,64,NA,0,9.055555556,NA,10.55555556,2.9950827,NY,10/20/2018,4,NA,NA,NA,NA,4396,NA,NA
10/20/2018 5:00,0,67,NA,0,9.055555556,NA,10.38888889,4.157353599,NY,10/20/2018,5,NA,NA,NA,NA,4397,NA,NA
10/20/2018 6:00,0,69,NA,0,9,NA,10.05555556,4.55967814,NY,10/20/2018,6,NA,NA,NA,NA,4398,NA,NA
10/20/2018 7:00,0,71,NA,0,9,NA,10.11111111,5.543138131,NY,10/20/2018,7,NA,NA,NA,NA,4399,NA,NA
10/20/2018 8:00,0,74,5.555555556,0,9,NA,9.888888889,5.230219043,NY,10/20/2018,8,NA,NA,NA,NA,4400,NA,NA
10/20/2018 9:00,7,81,6.111111111,0.508,9,NA,9.222222222,3.173893608,NY,10/20/2018,9,NA,NA,NA,NA,4401,NA,NA
10/20/2018 10:00,60,81,6.111111111,1.016,9.111111111,NA,9.111111111,2.682163612,NY,10/20/2018,10,NA,NA,NA,NA,4402,NA,NA
10/20/2018 11:00,20,80,6.666666667,0,9.277777778,NA,9.777777778,2.324541797,NY,10/20/2018,11,NA,NA,NA,NA,4403,NA,NA
10/20/2018 12:00,0,70,5.555555556,0,9.555555556,NA,10.83333333,4.55967814,NY,10/20/2018,12,NA,NA,NA,NA,4404,NA,NA
10/20/2018 13:00,0,66,NA,0,9.888888889,NA,11.33333333,3.665623603,NY,10/20/2018,13,NA,NA,NA,NA,4405,NA,NA
10/20/2018 14:00,7,65,NA,0.254,10.22222222,NA,11.16666667,3.039785427,NY,10/20/2018,14,NA,NA,NA,NA,4406,NA,NA
10/20/2018 15:00,44,70,5.555555556,0,10.44444444,NA,10.94444444,2.592758158,NY,10/20/2018,15,NA,NA,NA,NA,4407,NA,NA
10/20/2018 16:00,22,76,6.111111111,0.254,10.72222222,NA,10.05555556,2.369244524,NY,10/20/2018,16,NA,NA,NA,NA,4408,NA,NA
10/20/2018 17:00,59,82,NA,2.286,10.83333333,NA,7.277777778,2.548055431,NY,10/20/2018,17,NA,NA,NA,NA,4409,NA,NA
10/20/2018 18:00,28,81,NA,2.794,10.77777778,NA,6.666666667,2.905677246,NY,10/20/2018,18,NA,NA,NA,NA,4410,NA,NA
10/20/2018 19:00,42,80,NA,0.508,10.61111111,NA,5.833333333,2.190433616,NY,10/20/2018,19,NA,NA,NA,NA,4411,NA,NA
10/20/2018 20:00,60,78,NA,0,10.33333333,NA,6,1.206973625,NY,10/20/2018,20,NA,NA,NA,NA,4412,NA,NA
10/20/2018 21:00,60,77,NA,0,10.16666667,NA,5.944444444,1.341081806,NY,10/20/2018,21,NA,NA,NA,NA,4413,NA,NA
10/20/2018 22:00,60,78,NA,0.254,10.05555556,NA,5.944444444,1.251676352,NY,10/20/2018,22,NA,NA,NA,NA,4414,NA,NA
10/20/2018 23:00,60,77,NA,0,9.944444444,NA,5.944444444,0.402324542,NY,10/20/2018,23,NA,NA,NA,NA,4415,NA,NA
10/21/2018 0:00,60,77,NA,0,9.833333333,NA,5.888888889,1.162270899,NY,10/21/2018,0,NA,NA,NA,NA,4416,NA,NA
10/21/2018 1:00,60,76,NA,0,9.666666667,NA,5.888888889,1.43048726,NY,10/21/2018,1,NA,NA,NA,NA,4417,NA,NA
10/21/2018 2:00,49,81,NA,0,9.555555556,NA,4.944444444,1.966919982,NY,10/21/2018,2,NA,NA,NA,NA,4418,NA,NA
10/21/2018 3:00,0,83,NA,0,9.388888889,NA,4.222222222,3.844434511,NY,10/21/2018,3,NA,NA,NA,NA,4419,NA,NA
10/21/2018 4:00,0,82,NA,0,9.222222222,NA,3.055555556,3.889137237,NY,10/21/2018,4,NA,NA,NA,NA,4420,NA,NA
10/21/2018 5:00,0,84,NA,0,9,NA,2.5,3.218596334,NY,10/21/2018,5,NA,NA,NA,NA,4421,NA,NA
10/21/2018 6:00,35,82,NA,0,8.777777778,NA,2.555555556,4.738489048,NY,10/21/2018,6,NA,NA,NA,NA,4422,NA,NA
10/21/2018 7:00,28,84,NA,0,8.555555556,NA,1.055555556,5.14081359,NY,10/21/2018,7,NA,NA,NA,NA,4423,NA,NA
10/21/2018 8:00,60,84,NA,0,8.388888889,NA,1,4.42556996,NY,10/21/2018,8,NA,NA,NA,NA,4424,NA,NA
10/21/2018 9:00,19,83,NA,0,8.166666667,NA,0.888888889,5.364327224,NY,10/21/2018,9,NA,NA,NA,NA,4425,NA,NA
10/21/2018 10:00,0,78,NA,0.254,8.055555556,NA,1.111111111,6.168976308,NY,10/21/2018,10,NA,NA,NA,NA,4426,NA,NA
10/21/2018 11:00,0,75,NA,0,7.944444444,NA,1.111111111,6.437192669,NY,10/21/2018,11,NA,NA,NA,NA,4427,NA,NA
10/21/2018 12:00,0,71,NA,0,7.833333333,NA,1.222222222,6.70540903,NY,10/21/2018,12,NA,NA,NA,NA,4428,NA,NA
10/21/2018 13:00,0,71,NA,0,7.777777778,NA,1.444444444,5.900759946,NY,10/21/2018,13,NA,NA,NA,NA,4429,NA,NA
10/21/2018 14:00,0,66,NA,0,7.777777778,NA,2.055555556,6.437192669,NY,10/21/2018,14,NA,NA,NA,NA,4430,NA,NA
10/21/2018 15:00,0,62,NA,0,7.944444444,NA,3.333333333,6.437192669,NY,10/21/2018,15,NA,NA,NA,NA,4431,NA,NA
10/21/2018 16:00,0,62,NA,0,8.111111111,NA,2.888888889,5.856057219,NY,10/21/2018,16,NA,NA,NA,NA,4432,NA,NA
10/21/2018 17:00,0,63,NA,0,8.166666667,NA,2.833333333,4.738489048,NY,10/21/2018,17,NA,NA,NA,NA,4433,NA,NA
10/21/2018 18:00,0,64,NA,0,8.055555556,NA,2.888888889,4.55967814,NY,10/21/2018,18,NA,NA,NA,NA,4434,NA,NA
10/21/2018 19:00,0,63,NA,0,7.944444444,NA,2.888888889,4.470272687,NY,10/21/2018,19,NA,NA,NA,NA,4435,NA,NA
10/21/2018 20:00,0,66,NA,0,7.833333333,NA,2.611111111,3.084488154,NY,10/21/2018,20,NA,NA,NA,NA,4436,NA,NA
10/21/2018 21:00,0,67,NA,0,7.611111111,NA,2.555555556,3.039785427,NY,10/21/2018,21,NA,NA,NA,NA,4437,NA,NA
10/21/2018 22:00,0,69,NA,0,7.5,NA,2.5,2.548055431,NY,10/21/2018,22,NA,NA,NA,NA,4438,NA,NA
10/21/2018 23:00,0,72,NA,0,7.5,NA,2.333333333,1.966919982,NY,10/21/2018,23,NA,NA,NA,NA,4439,NA,NA
10/22/2018 0:00,0,76,NA,0,7.388888889,NA,2.055555556,1.654000894,NY,10/22/2018,0,NA,NA,NA,NA,4440,NA,NA
10/22/2018 1:00,0,77,NA,0,7.333333333,NA,2.111111111,1.43048726,NY,10/22/2018,1,NA,NA,NA,NA,4441,NA,NA
10/22/2018 2:00,0,79,NA,0,7.277777778,NA,2.222222222,1.654000894,NY,10/22/2018,2,NA,NA,NA,NA,4442,NA,NA
10/22/2018 3:00,0,80,NA,0,7.222222222,NA,2.333333333,1.698703621,NY,10/22/2018,3,NA,NA,NA,NA,4443,NA,NA
10/22/2018 4:00,0,78,NA,0,7.111111111,NA,2.611111111,1.832811802,NY,10/22/2018,4,NA,NA,NA,NA,4444,NA,NA
10/22/2018 5:00,0,80,NA,0,7.111111111,NA,2.388888889,1.609298167,NY,10/22/2018,5,NA,NA,NA,NA,4445,NA,NA
10/22/2018 6:00,0,80,NA,0,7.055555556,NA,2.444444444,1.877514528,NY,10/22/2018,6,NA,NA,NA,NA,4446,NA,NA
10/22/2018 7:00,0,81,NA,0,7.055555556,NA,1.888888889,1.206973625,NY,10/22/2018,7,NA,NA,NA,NA,4447,NA,NA
10/22/2018 8:00,0,78,NA,0,7,NA,2.722222222,1.654000894,NY,10/22/2018,8,NA,NA,NA,NA,4448,NA,NA
10/22/2018 9:00,0,79,NA,0,6.888888889,NA,3.333333333,2.592758158,NY,10/22/2018,9,NA,NA,NA,NA,4449,NA,NA
10/22/2018 10:00,0,78,NA,0,6.944444444,NA,3.722222222,3.308001788,NY,10/22/2018,10,NA,NA,NA,NA,4450,NA,NA
10/22/2018 11:00,0,77,NA,0,7,NA,4.333333333,2.413947251,NY,10/22/2018,11,NA,NA,NA,NA,4451,NA,NA
10/22/2018 12:00,0,74,NA,0,7.111111111,NA,5.166666667,2.056325436,NY,10/22/2018,12,NA,NA,NA,NA,4452,NA,NA
10/22/2018 13:00,0,68,NA,0,7.277777778,NA,6.833333333,3.263299061,NY,10/22/2018,13,NA,NA,NA,NA,4453,NA,NA
10/22/2018 14:00,0,64,NA,0,7.611111111,NA,7.611111111,3.665623603,NY,10/22/2018,14,NA,NA,NA,NA,4454,NA,NA
10/22/2018 15:00,0,59,NA,0,8.055555556,NA,8.833333333,3.486812696,NY,10/22/2018,15,NA,NA,NA,NA,4455,NA,NA
10/22/2018 16:00,0,58,NA,0,8.5,NA,8.055555556,4.827894502,NY,10/22/2018,16,NA,NA,NA,NA,4456,NA,NA
10/22/2018 17:00,0,60,NA,0,8.722222222,NA,7.944444444,3.308001788,NY,10/22/2018,17,NA,NA,NA,NA,4457,NA,NA
10/22/2018 18:00,0,64,NA,0,8.777777778,NA,7.388888889,2.056325436,NY,10/22/2018,18,NA,NA,NA,NA,4458,NA,NA
10/22/2018 19:00,0,70,NA,0,8.722222222,NA,6.5,2.682163612,NY,10/22/2018,19,NA,NA,NA,NA,4459,NA,NA
10/22/2018 20:00,0,72,NA,0,8.666666667,NA,6.222222222,2.324541797,NY,10/22/2018,20,NA,NA,NA,NA,4460,NA,NA
10/22/2018 21:00,0,71,NA,0,8.555555556,NA,6.277777778,2.9950827,NY,10/22/2018,21,NA,NA,NA,NA,4461,NA,NA
10/22/2018 22:00,0,74,NA,0,8.444444444,NA,5.944444444,2.950379973,NY,10/22/2018,22,NA,NA,NA,NA,4462,NA,NA
10/22/2018 23:00,0,75,NA,0,8.333333333,NA,5.833333333,1.385784533,NY,10/22/2018,23,NA,NA,NA,NA,4463,NA,NA
10/23/2018 0:00,0,75,NA,0,8.222222222,NA,5.888888889,1.385784533,NY,10/23/2018,0,NA,NA,NA,NA,4464,NA,NA
10/23/2018 1:00,0,75,NA,0,8.166666667,NA,5.944444444,1.788109075,NY,10/23/2018,1,NA,NA,NA,NA,4465,NA,NA
10/23/2018 2:00,0,75,NA,0,8.111111111,NA,6.222222222,1.56459544,NY,10/23/2018,2,NA,NA,NA,NA,4466,NA,NA
10/23/2018 3:00,0,74,NA,0,8,NA,6.388888889,1.385784533,NY,10/23/2018,3,NA,NA,NA,NA,4467,NA,NA
10/23/2018 4:00,0,73,NA,0,7.944444444,NA,6.5,1.788109075,NY,10/23/2018,4,NA,NA,NA,NA,4468,NA,NA
10/23/2018 5:00,0,74,NA,0,7.944444444,NA,6.222222222,0.625838176,NY,10/23/2018,5,NA,NA,NA,NA,4469,NA,NA
10/23/2018 6:00,0,75,NA,0,7.833333333,NA,6.166666667,0.670540903,NY,10/23/2018,6,NA,NA,NA,NA,4470,NA,NA
10/23/2018 7:00,0,74,NA,0,7.833333333,NA,6.5,0.894054537,NY,10/23/2018,7,NA,NA,NA,NA,4471,NA,NA
10/23/2018 8:00,0,75,NA,0,7.722222222,NA,6.222222222,1.117568172,NY,10/23/2018,8,NA,NA,NA,NA,4472,NA,NA
10/23/2018 9:00,0,72,NA,0,7.611111111,NA,7.555555556,2.056325436,NY,10/23/2018,9,NA,NA,NA,NA,4473,NA,NA
10/23/2018 10:00,0,70,NA,0,7.666666667,NA,8.666666667,2.27983907,NY,10/23/2018,10,NA,NA,NA,NA,4474,NA,NA
10/23/2018 11:00,0,71,NA,0,7.888888889,NA,8.666666667,2.369244524,NY,10/23/2018,11,NA,NA,NA,NA,4475,NA,NA
10/23/2018 12:00,0,64,NA,0,8.222222222,NA,11.33333333,2.324541797,NY,10/23/2018,12,NA,NA,NA,NA,4476,NA,NA
10/23/2018 13:00,0,62,NA,0,8.833333333,NA,11.5,3.531515422,NY,10/23/2018,13,NA,NA,NA,NA,4477,NA,NA
10/23/2018 14:00,0,63,NA,0,9.222222222,NA,10.33333333,4.157353599,NY,10/23/2018,14,NA,NA,NA,NA,4478,NA,NA
10/23/2018 15:00,56,82,NA,NA,9.277777778,NA,6.944444444,3.531515422,NY,10/23/2018,15,NA,NA,NA,NA,4479,NA,NA
10/23/2018 16:00,18,82,NA,0.254,9.333333333,NA,7.5,2.592758158,NY,10/23/2018,16,NA,NA,NA,NA,4480,NA,NA
10/23/2018 17:00,0,82,NA,0,9.388888889,NA,7.888888889,2.369244524,NY,10/23/2018,17,NA,NA,NA,NA,4481,NA,NA
10/23/2018 18:00,47,82,NA,0.254,9.388888889,NA,6.388888889,3.308001788,NY,10/23/2018,18,NA,NA,NA,NA,4482,NA,NA
10/23/2018 19:00,60,82,NA,0,9.277777778,NA,6,2.056325436,NY,10/23/2018,19,NA,NA,NA,NA,4483,NA,NA
10/23/2018 20:00,60,82,NA,0,9.166666667,NA,5.888888889,1.788109075,NY,10/23/2018,20,NA,NA,NA,NA,4484,NA,NA
10/23/2018 21:00,44,82,NA,0.254,9.055555556,NA,6.055555556,4.202056325,NY,10/23/2018,21,NA,NA,NA,NA,4485,NA,NA
10/23/2018 22:00,0,83,NA,0.254,8.888888889,NA,5.833333333,5.006705409,NY,10/23/2018,22,NA,NA,NA,NA,4486,NA,NA
10/23/2018 23:00,0,83,NA,0,8.777777778,NA,5.611111111,5.27492177,NY,10/23/2018,23,NA,NA,NA,NA,4487,NA,NA
10/24/2018 0:00,0,81,NA,0,8.555555556,NA,5.277777778,4.827894502,NY,10/24/2018,0,NA,NA,NA,NA,4488,NA,NA
10/24/2018 1:00,0,81,NA,0,8.444444444,NA,4.777777778,4.514975414,NY,10/24/2018,1,NA,NA,NA,NA,4489,NA,NA
10/24/2018 2:00,0,81,NA,0,8.222222222,NA,4.444444444,3.844434511,NY,10/24/2018,2,NA,NA,NA,NA,4490,NA,NA
10/24/2018 3:00,0,80,NA,0,8.055555556,NA,4.111111111,4.649083594,NY,10/24/2018,3,NA,NA,NA,NA,4491,NA,NA
10/24/2018 4:00,0,81,NA,0,7.888888889,NA,3.944444444,5.543138131,NY,10/24/2018,4,NA,NA,NA,NA,4492,NA,NA
10/24/2018 5:00,0,82,NA,0,7.777777778,NA,3.666666667,4.738489048,NY,10/24/2018,5,NA,NA,NA,NA,4493,NA,NA
10/24/2018 6:00,33,83,NA,0,7.611111111,NA,3.444444444,4.291461779,NY,10/24/2018,6,NA,NA,NA,NA,4494,NA,NA
10/24/2018 7:00,42,83,NA,0.254,7.555555556,NA,3.055555556,4.649083594,NY,10/24/2018,7,NA,NA,NA,NA,4495,NA,NA
10/24/2018 8:00,19,82,NA,0.254,7.444444444,NA,2.777777778,4.067948145,NY,10/24/2018,8,NA,NA,NA,NA,4496,NA,NA
10/24/2018 9:00,48,82,NA,0.254,7.388888889,NA,2.944444444,3.665623603,NY,10/24/2018,9,NA,NA,NA,NA,4497,NA,NA
10/24/2018 10:00,60,81,NA,0,7.277777778,NA,3.277777778,3.755029057,NY,10/24/2018,10,NA,NA,NA,NA,4498,NA,NA
10/24/2018 11:00,23,79,NA,0,7.222222222,NA,3.666666667,3.933839964,NY,10/24/2018,11,NA,NA,NA,NA,4499,NA,NA
10/24/2018 12:00,0,79,NA,0,7.222222222,NA,3.888888889,4.649083594,NY,10/24/2018,12,NA,NA,NA,NA,4500,NA,NA
10/24/2018 13:00,0,79,NA,0,7.222222222,NA,3.722222222,4.738489048,NY,10/24/2018,13,NA,NA,NA,NA,4501,NA,NA
10/24/2018 14:00,45,80,NA,0.254,7.277777778,NA,3.444444444,4.55967814,NY,10/24/2018,14,NA,NA,NA,NA,4502,NA,NA
10/24/2018 15:00,60,80,NA,0,7.277777778,NA,3.444444444,4.514975414,NY,10/24/2018,15,NA,NA,NA,NA,4503,NA,NA
10/24/2018 16:00,60,82,NA,0,7.277777778,NA,3.611111111,4.246759052,NY,10/24/2018,16,NA,NA,NA,NA,4504,NA,NA
10/24/2018 17:00,44,83,NA,0,7.222222222,NA,3.5,4.336164506,NY,10/24/2018,17,NA,NA,NA,NA,4505,NA,NA
10/24/2018 18:00,0,84,NA,0,7.166666667,NA,3.444444444,3.978542691,NY,10/24/2018,18,NA,NA,NA,NA,4506,NA,NA
10/24/2018 19:00,0,83,NA,0,7.055555556,NA,3.388888889,3.397407242,NY,10/24/2018,19,NA,NA,NA,NA,4507,NA,NA
10/24/2018 20:00,0,83,NA,0,7.055555556,NA,3.222222222,3.308001788,NY,10/24/2018,20,NA,NA,NA,NA,4508,NA,NA
10/24/2018 21:00,0,83,NA,0,7,NA,3.222222222,2.9950827,NY,10/24/2018,21,NA,NA,NA,NA,4509,NA,NA
10/24/2018 22:00,0,82,NA,0,6.888888889,NA,3.166666667,2.726866339,NY,10/24/2018,22,NA,NA,NA,NA,4510,NA,NA
10/24/2018 23:00,0,83,NA,0,6.833333333,NA,2.944444444,3.218596334,NY,10/24/2018,23,NA,NA,NA,NA,4511,NA,NA
10/25/2018 0:00,0,83,NA,0,6.833333333,NA,2.388888889,4.246759052,NY,10/25/2018,0,NA,NA,NA,NA,4512,NA,NA
10/25/2018 1:00,0,82,NA,0,6.666666667,NA,2.333333333,3.308001788,NY,10/25/2018,1,NA,NA,NA,NA,4513,NA,NA
10/25/2018 2:00,0,81,NA,0,6.555555556,NA,2.111111111,4.067948145,NY,10/25/2018,2,NA,NA,NA,NA,4514,NA,NA
10/25/2018 3:00,0,80,NA,0,6.5,NA,2,3.531515422,NY,10/25/2018,3,NA,NA,NA,NA,4515,NA,NA
10/25/2018 4:00,0,78,NA,0,6.388888889,NA,1.833333333,4.649083594,NY,10/25/2018,4,NA,NA,NA,NA,4516,NA,NA
10/25/2018 5:00,0,80,NA,0,6.277777778,NA,1.5,3.129190881,NY,10/25/2018,5,NA,NA,NA,NA,4517,NA,NA
